wellformed_score,text,wellformed_score_float,wording_score,content_score
tensor(0.1598),The short period of time has to do with how excited the kids got and how serious it got to the point to where the leader needed to stop this because he did not how it would be developed. ,0.15984296798706055,-1.42199155877431,-1.09352270025638
tensor(0.5147),"There were different places in the egyptian social structure. Kind of like a pyramid the pharoas were at the top and were treated like gods the other one at the top of the pyramid were the gods themselves lsuch as Ra, Osiris and Isis. In the text it says ""They could make the Nile overflow cause Famine or bring death.""  ""they"" are the gods and the gods had to be cared for so things like famine or death would not happen.  Directly below the phoroah were the nobles and priests. Only the nobles held government positions and the priests made sure the gods were pleased.  Below the nobles were crafstmen/women, physycicians artisins, storekeepers, traders and merchants who all played special roles in the social structure. The bottom of the social structure were the people who made up most of it farmers, slaves and peasents the farmers paid high taxes the slaves had to do work and were supervised by soldiers except the slaves were not being paid they were prisoners of war. ",0.51473468542099,-0.308065765327987,1.75415559203087
tensor(0.0633),it was a group of kids and a teacher he almost you could say he brain washed them to the point of where they did a nazi salute and they didnt bat a eye and it ended with him shutting it down,0.06331094354391098,-1.37816386318963,-1.37647185157937
tensor(0.4879),"     An ideal tragedy should have a plot that consists of a beginning, middle, and end whilst also maintaining one theme and purpose throughout. The main character should not just move from good to bad or bad to good but rather just average with misfortune from the error of the character itself (misjudgment). A tragedy should lastly also be able to pass feelings to the audience. In that, the narrative should be full of emotion which the audience should be able to understand.",0.4878726899623871,0.546699558033608,0.547065236899663
tensor(0.0948),After reading and learning this article on ancient egypt and it's social structure I have concluded that each of it's social classes very superficial and unique and the government which are all connected. ,0.09482220560312271,-0.955800990817773,-1.35556218334036
tensor(0.2200),    After reading the article I learned about the Egyptian social structure and the different roles people had in the goverment.  These people are really big helps in acient egypt.,0.21996387839317322,0.594410744717903,-1.11420237962644
tensor(0.3802),"The experiment developed by extending and the amount of students participating and brought out  exceptional improvement in their educational studies. For example the text says, ""The class expanded from initial 30 students to 43 attendees. All of the students showed drastic improvement in their academic skills and tremendous3 motivation."" However the experiment had to end because it went out of control.  By the fourth day, ""... the students became increasingly involved in the project and their discipline and loyalty to the project was so outstanding that Jones felt it was slipping out of control."" This means the students got too sucked into the experiment that they had no clue of. This relates to the real word because in Germany, the Nazi's, took similar actions and  rules. As well as being against democracy. ",0.38023194670677185,-0.132403044837851,1.20516138615263
tensor(0.2662),"a story with not a good or a bad man. But a man's life goes from good to bad. Story with many plots taking place, and an ending with sadness, not a sort of happy ending. ",0.2662084996700287,-0.922502129311683,-1.16183772680023
tensor(0.7003),"According to Aristotle, an ideal tragedy should arouse pity and fear. It should also feature a main character who is neither completely good nor completely evil but instead somewhere in between. Finally, the character's downfall should not be brought about by immorality or evil; it should be the result of a great mistake or weakness.",0.700272262096405,0.503832933489619,-0.0938138317174397
tensor(0.6887),An ideal tragedy should imitate actions that excite pity and fear. It should be someone who is neither good or bad but misfortunes come about based on a decision or flaw. They should end unhappily. ,0.6887052655220032,-0.12851955373824,-0.173157079050488
tensor(0.5715),"The Egyptian system of government is that they have the pharaohs at the top and the farmers at the bottom. In the text, ""Because the people of Egypt believed that their pharaohs were gods, they entrusted their rulers with many responsibilities."" And, ""At the bottom of the social structure were slaves and farmers. Slavery became the fate of those captured as prisoners of war.""",0.5714921355247498,-0.591787701635864,-0.365607841229535
tensor(0.3865),the various ways the factory would use to cover up spoiled meat was by meat tumbled out on the floor in the dirt and sawdust where the workers had tramped and spit uncounted billions are consumption of germs. there would be meat stored in great piles in rooms and the water from leaky roofs drip over it. it was too dark in these storage places to see well but a man could run his hand over piles of meat and sweep off handfults of the dried dung of rats.,0.3865164518356323,-1.46124482282529,-1.54716321678788
tensor(0.6163),The Third Wave developed over such a short time because friends were telling other friends and those friends were telling other friends.  The experiment was ended because if it had gotten around to much then the teacher could've got into trouble.,0.6163138151168823,-0.966329824896367,-0.878888575477238
tensor(0.1022),"The would use chemicals and science.  ""old sausage that had been rejected, and that was moldy and white – it would be dosed with borax and glycerin, and dumped into the hoppers, and made over again for home consumption""",0.10221008211374283,-1.08670269956478,-1.03388248254018
tensor(0.6978),"The Third Wave developed over such a short period of time. Jones emphasized many simple rules and made sure the students did it right. Students also had to salute each other in a specific way that the teacher had made. On the fourth day, Jones claimed that things started getting out of control because the students became increasingly involved in the project, so their discipline and loyalty to the project was overly outstanding. So Jones decided to terminate the movement and lied to the students by announcing that the Third Wave was a part of a nationwide movement. ",0.6977519989013672,1.84017156306968,1.46743085810556
tensor(0.4178),They would rub the spoiled meat in soda to take away the smell(P2)or chop it into sausage.(P1)They would also take a whole ham that was spoiled and mixed it with half a ton of meat.(P3),0.417807012796402,-0.837417220049831,-0.690443384769466
tensor(0.4909),"He says it should ""Imitate actions"" making it excite ""pity and fear"". It should be more complex than simple. I believe he wants to elaborate more on the feelings of shock and a feeling of suspense.",0.4909399747848511,-0.460885992888853,-0.687287542029713
tensor(0.5708),"Factories used various to cover up spoiled meat. One way is they would rub it with soda to take away the smell. They would also fill a ham woth pickle. In the text it states ""a machine consisting of a hollow needle attached to a pump; by plunging this needle into the meat and working with his foot, a man could fill a ham with pickle in a few seconds."" ",0.5707547664642334,-0.04543859410258,-0.0024657138419762
tensor(0.6551),"The Third Wave devolped over such a short period of time because it's human nature to want to be part of something special. People think that they are above others because they are apart of something that their peers are not. The project became too big, as more than 200 students joined. It's fair to say that Jone's point was made.",0.6551408171653748,0.503832933489619,-0.0938138317174397
tensor(0.2364),"They would inject spoiled meat with pickle, or preserve it in borax and and cour it with gelatin.  They would use chemist to give the meat an apperance of cleanliness.",0.23640313744544983,-0.241395576814033,-1.51923089923094
tensor(0.3338),"The Third Wave developed over such a short amount of time because the experiment lead itself in a way, Mr. Jones  ended the experiment to prevent it from  getting out of hand. As the article explained, ""...the experiment took on a life of its own..."", and ""...Jones felt it was slipping out of control. He decided to terminate the movement..."". This shows how devoted the students became to the experiment and how scarily fast the movement grew.",0.3338369131088257,0.543086197540594,0.359826684814061
tensor(0.3411),"According to the article it say's ""the family had a first-hand knowledge of the great majority of Packingtown swindles. For it was the custom, as they found, whenever meat was so spoiled that it could not be used for anything else, either to can it or else to chop it up into sausage. With what had been told them by Jonas, who had worked in the pickle rooms, they could now study the whole of the spoiled-meat industry on the inside, and read a new and grim meaning into that old Packingtown jest that they use everything of the pig except the squeal.""",0.3411165177822113,-1.08670269956478,-1.03388248254018
tensor(0.4163),"""It was only when the whole ham was spoiled that it came into the department of Elzbieta. Cut up by the twp-thousand-revolutions-a-minute flyers, and mixed with a half a ton of other meat, no odor whatever was in a ham could make a difference""",0.4163179099559784,-1.46124482282529,-1.54716321678788
tensor(0.0522),"Aristotle believed tragedies should follow a ""complex plan,"" should ""imitate actions which excite pity and fear,"" and should feature a character who"" is not eminently good nd just"" an whose misfortune is brought about by"" some error of judgement or frailty.""",0.05221795290708542,-1.50603358945067,-0.340385845524802
tensor(0.8662),They would rub the meat with soda to take away the smell. They also had machines that could make the meat any color or flavor they wanted. Pickles were also put into the meat in various ways to remove the odor. Sausage that had been rejected was dosed with borax and glycerin and then sold again. ,0.8661518096923828,-0.289106763498329,0.142036717295162
tensor(0.4643),"Pharophs who were held at the top, were the godlike ceos and made the major decisons. The priest made the decisons and kept the gods happy. The slaves built everything",0.46433505415916443,-0.834494799990917,-1.14493363003249
tensor(0.1703),"making spoiled meat into sausage ""whenever meat was so spoiled that it could not be used for anything else, either to can it or else to chop it up into sausage.""",0.17031241953372955,-1.46124482282529,-1.54716321678788
tensor(0.5972),"Ancient Egypt had a very large system of government including different social classes. This system of government would be structured from top to botttom, bottom was the lower valued level and the top was the higher valued level. The leader of this government was the pharoah who had absolute power. The pharoah was also believed to be a god in human form or was seen as a god in human form. Below the pharoah was the vizier, the vizier was a supervisor and ensured that all taxes were collected. Working for the viziers were scribes, scribes kept government records and also was very highly seen in ancient Egypt because they could read and write. Also below the pharoah were nobles and priests that were very powerful because only nobles could hold governemnt posts. Priests helped the pharaohs please the gods. Below the preists were soldiers who fought in wars and guided the peasants, farmers, and slaves who were also helping to build the structures of the pyramid. Then, there were physicians and craftmen who made up the middle class. Craftmen created and sold jewelry, pottery, papyrus products, tools, and other needed things. The people that bought the goods were the artisans and traders. The merchants were the people who sold the goods to the people. At the bottom are the slaves, slaves were the people that have been capured and forced to do work for the higher levels above them. As one can see, the Egyptian social sturcture back in ancient times had lots of social classes involved and every level had a job to get done. ",0.5971845984458923,1.9128332510538,3.2836923816946
tensor(0.6706),"At the top of the pyramid were Gods and Pharaohs. Below them were viziers and scribes and nobles and priests. Below them were soliders and skilled. At the very bottom of the pyramid was farmers and slaves. ""At the bottom of the social structure were slaves and farmers. Slavery became the fate of those captured as prisioners of war. In addition to being forced to work on building projects, slaves toiled at the discretion of the pharaoh or nobles.""(p.11)",0.6705993413925171,-0.04543859410258,-0.0024657138419762
tensor(0.3651),"1. A perfect tragedy should ,as we have seen, been arranged not on the simple but on the complex plan. It should initiate actions which excite pity and fear.",0.3651154041290283,-1.46124482282529,-1.54716321678788
tensor(0.1588),"How the  factory would use or cover up spoiled meat, whenever meat would go bad it could not be used for anyhthing else, either to can it or chop it up into sausage ",0.158802792429924,-1.54890021399466,-0.981264914141905
tensor(0.6394),"The factory uses spoiled meat by canning it or chopping it up into sausage. In paragraph 1 it states ""For it was the custom, as they found, whenever meat was so spoiled that it could not be used for anything else, either to can it or else to chop it up into sausage."" The factory would cover up the odor of spoiled meat by injecting it with pickle. In paragraph 2 it states ""To pump into these the packers had a second and much stronger pickle which destroyed the odor—a process known to the workers as “giving them thirty per cent.” Another way the factory used spoiled meat was by taking the bone out of spoiled meat and selling it. The text states ""Formerly these had been sold as “Number Three Grade,” but later on some ingenious person had hit upon a new device, and now they would extract the bone, about which the bad part generally lay, and insert in the hole a white-hot iron.""",0.6394163966178894,-0.132403044837851,1.20516138615263
tensor(0.6471),"Different social classes were involved in government. Priests pleased the gods and ran schools, nobles were responsible for holding government posts, the middle class was involved because they supplied Egyptians with paper, jewelry, pottery, products, tools, and more.",0.647135853767395,-0.168733888829912,0.297030624358104
tensor(0.6531),"An ideal tragedy should be complex, well-constructed, and have a double-thread plot. In a tragedy, there are multiple components that are involved. There is no happy ending, no one who is a hero or villain,  there is just mediocracy. There is nothing special about the person. There are many things that happen in that normal person's life that don't inspire us, but instead, satisfy us. Their life goes from good to bad or bad to worse.  The ending of the story is a result of something terrible.",0.6531025767326355,1.67200569417217,0.825345150866286
tensor(0.0812),the achient egyptian social structure was probably the most fair social structure women and slaves could move up in the structre meanwhile in greece or somthing women had to take  care of kids and  cook and slaves had to work and work.,0.08119761943817139,-1.50507251840997,-1.26421406546489
tensor(0.5992),"These social classes were placed in a pyramid.  On top of the pyramid meaning these people had the most power, are Gods and Pharaohs.  In the text it states ""  Their leaders, called pharaohs, were believed to be gods in human form. They had absolute power over their subjects."" Preists and nobles were right under the Pharaohs and Gods. They profited from the Pharaohs and were responsible for pleasing the gods. Underneath these people were vizers. Vizers would be a supervisor and ensured that taxes would be collected. Next is scribes, scribes would keep goverment records and could read and write.  On the bottom of the pyramid would be soldiers, slaves, and farmers. Soldiers would watch people who were involved in building structures. Farmers tended the farms and raised animals. They would pay hay as tax incase of famine to the Pharaoh.  Slaves were people caught in war and used for building structures. "" Slavery became the fate of those captured as prisoners of war. In addition to being forced to work on building projects, slaves toiled at the discretion of the pharaoh or nobles.""",0.5991905331611633,1.83559713153597,2.20402052596005
tensor(0.0332),"It developed into and out of control group if kids, he had to make up a story about theheadmor president of the expement was going  on telivion to anonce the group and he hsowed thema blank screen.",0.033220019191503525,-0.911973295233088,-1.63851133466335
tensor(0.0507),"Three elements of an ideal tragedy is be arranged not on the simple but on the complex plan,  a well constructed plot, and a tragedy, then, to be perfect according to the rules of art, should be of this construction.",0.05067182332277298,-1.16978365920044,-1.20457384774869
tensor(0.3746),"How diferent social classes were involved in the Ancient Egyptian government were by visiers keeping government records and check that taxes were gathered. Nobles were also involved the ancient Egyptian government by pleasing the gods and paying the pharaoh. According to the text,""Working with the vizier were scribes who kept government records."" ""nobles could hold government posts; in these positions they profited from tributes8 paid to the pharaoh. Priests were responsible for pleasing the gods."" These two quotes show that dissimilar statuses  that were connected in the acient Egyptian government becuase they kept in check taxes that were collected fro the government and helped give satisfaction to the gods by giving presents and donating.",0.37463250756263733,0.743617611785757,1.14000220234854
tensor(0.4495)," to cover up the spoiled meat they would use 
  everything of the pig except the squeal. they would rub it up with soda to take away the smell. they would extract the bone, about which the bad part generally lay, and insert in the hole a white-hot iron. ",0.4495416581630707,-0.835455871031613,-0.221105410092397
tensor(0.3250),the middle class were mostly craftsman or physicians . The smaller  class were mainly farmers and slaves. The last class the upper class were mainly richer people and pharoas.,0.3250134289264679,-0.0319873399650709,-0.933629566968118
tensor(0.6003),How were different social classes involved in this government? The different social classes were involved in this government because the scribes which works for the vizier keeps the government records. ,0.600278377532959,-0.537431171972585,-1.12523060041564
tensor(0.3880),"The tragedy should include a change of fortune from good to bad. There must be dramatic competition with the feeling of  pity and fear. Therefore, including a shocking scene/part of the story.",0.3880493640899658,-0.0425161740436652,-0.456955959104999
tensor(0.5850),"They used chemicals to change the color of the meat to decieve people. ""...but as the smoking took time,  and was therefore expensive, they would call upon their chemistry department, and preserve it with borax and color it with gelatin to make it brown."" They also picked the meat to get rid of the spoiled smell.",0.5849851965904236,-0.04543859410258,-0.0024657138419762
tensor(0.4185),"Accoring to Aristotle,  a perfect tragedy should be very complex. It should not just be a normal, predictable story from start to finish, it should have multiple components. An example of a simple, non complex story would be an average man going from very poor to very rich. According to the text, ""... the change of fortune presented must not be the spectacle of a virtuous man brought from prosperity to adversity.""  This si too predictable, and doesn't satisfy the reader.  Secondly,  a perfect tragedy should include a man who isn't necesarily good or bad, but he makes a mistake that causes his downfall. The text says ""that of a man who is not eminently good and just, yet whose misfortune is brought about not by vice or depravity, but by some error of judgement ."" In this case, readers can empathize with the man in the story, in addition to fufilling the moral sense.  Lastly, the change of fourtune for the main character should be good to bad.  This is directly stated in the text ""The change of fortune should be not from bad to good, but, reversely, from good to bad."" Again, this misfortune for the character is due to an error, so it is very relatable to readers. ",0.41852471232414246,1.83363578251775,1.73468255128298
tensor(0.4801),"in paragraphs 1 nd 2 the author explains how the men working at theses factories would have the meat injected, with something called a pickle which let them controll how it smelled, taseted, or looked. ",0.4800699055194855,-0.872720031182113,-1.18487081813185
tensor(0.4262),"The structure of ancient Egyptian system of governement had many classes. The pharaoh was involed with the government by, ""The pharaoh appointed a chief minister called a vizier as a supervisor. The vizier ensured that taxes were collected."" Helping to collect the taxes. The soilders  also were involved, ""Soldiers fought in wars or quelled."" They fought in the wars for the government. Overall all the people had a job to do and some were involved with the government. ",0.4261856973171234,0.380537638762288,0.205682506482641
tensor(0.5793),"whenever meat was so spoiled that it could not be used for anything else, either to can it or else to chop it up into sausage. With what had been told them by Jonas, who had worked in the pickle rooms, they could now study the whole of the spoiled-meat industry on the inside, and read a new and grim meaning into that old Packingtown jest—that they use everything of the pig except the squeal.8",0.5792781114578247,-1.79549080344932,-0.382272237741744
tensor(0.3508),"The different ways the factory would use or cover up spoiled meat are,""Jonas had told them how the meat that was taken out of pickle would often be found sour, and how they would rub it up with soda to take away the smell."" ""Europe old sausage that had been rejected, and that was moldy and white – it would be dosed with borax and glycerin, and dumped into the hoppers, and made over again for home consumption.""These rats were nuisances, and the packers would put poisoned bread out for them; they would die, and then rats, bread, and meat would go into the hoppers together. This is no fairy story and no joke; the meat would be shoveled into carts, and the man who did the shoveling would not trouble to lift out a rat even when he saw one – there were things that went into the sausage in comparison with which a poisoned rat was a tidbit."" These are some of the disgusting things that the factory did to cover up or use in meats. DISGUSTING!! 🤮 ",0.35075047612190247,-1.0418321253946,-0.0923004371008273
tensor(0.4725),"When meat was spoiled they combine it with other meat then sail it. ""For it was the custom, as they found, whenever meat was so spoiled that it could not be used for anything else, either to can it or else to chop it up into sausage."" (paragraph 1) Also, they would found clever ways to take out the smell of the meat. ""They would rub it up with soda to take away the smell."" (paragraph 2) ",0.4724508225917816,-0.168733888829912,0.297030624358104
tensor(0.4968),"Three elements of an ideal tragedy (as described by Aristotle) include: being able to relate to the character, the tragedy coming about because ""of some great error or frailty"", and not avoiding a truly tragic end.",0.49677157402038574,-1.21361135478513,-0.921624696425702
tensor(0.4774)," For it was the custom, as they found, whenever meat was so spoiled that it could not be used for anything else, either to can it or else to chop it up into sausage.   Meat that was taken out of pickle would often be found sour, and they would rub it up with soda to take away the smell.",0.4773864448070526,-1.54890021399466,-0.981264914141905
tensor(0.4898),Factories would cover up the smell of the spolied meet by rubbing it with soda and chop off the odor.  Also the workers would fill the ham with pickle and they even say they couldnt stand to be in the same room with the odor. This is stated in paragraph 2.  Another way they would cover the spoiled meet is by addeding different types of meat into it and chemicals. For example is sausage was moldly it would be dosed in borax and glycerin. That is explained in paragraph 3. ,0.4897834062576294,0.117800905109825,0.793407261838069
tensor(0.7324),"They would put stuff on the meat to hide the smell to sell the meat. In paragraph 2 it states that ""they would rub it up with soda to take away the smell, and sell it to be eaten on free-lunch counters"". They would put soda to hide the smell to sell the meat. There were rats all over the factory.",0.7323943376541138,-0.0425161740436652,-0.456955959104999
tensor(0.7916),The Third Wave experiment was getting out of hand. More and more people joined because of how Mr. Jones set everything up. It seemed really appealing to the people. Mr. Jones had to end it because way too many people joined in on it. ,0.7916145324707031,0.503832933489619,-0.0938138317174397
tensor(0.4319),He enforced so many rules and was so strict thta the students im saying became kinda scared of him. He drilled them and stayed on them till they got it right. The experiment got out of hand and caused rucuss and causas,0.4318588972091675,0.506755353548534,-0.548304076980462
tensor(0.5441),"The various ways the factory would use spoiled meat was ""either to can it or else to chop it up into sausage"" (paragraph 1).  When meat was spoiled, the factory workers would get rid of the odor by pacjing them with a stronger picle, which destroyed the odor (paragraph 2). The working conditions were no better than the actions of the employers. Rats would be found dead on the floor due to poisoned bread the workers provided to resolve the infestation problem. Poisoned bread, rats, and meat would all be put together in a hopper (paragraph 4). This, among other unsanitary actions,  was unknown knowledge to the public. ",0.544069230556488,0.583991473066364,0.531367778754094
tensor(0.0835),"An ideal tragedy should imitate actions which exite pity and fear,  not have a change of fortune from bad to good, and the main character must be highly renowned and prosperous.",0.08349569141864777,-1.58911454908633,-0.511077210733313
tensor(0.1750),"A perfect tragedy should, as we have seen be arranged not on the simple but on the complex plan. It should, moreove imitate actions which excite pity and fear this being the distinctive mark of tragic imitation. It follows plainly in the first place that the",0.1749916821718216,-1.54890021399466,-0.981264914141905
tensor(0.3365),The Thrid Wave devolped so quickly due to the feeling of inclusion and superiority the students felt when they got to participate in this exclusive group. The Third Wave was put to an end so quickly because it rapidly got out of control due the satisfing feeling of being included. ,0.3365229368209839,0.380537638762288,0.205682506482641
tensor(0.1223),"In the article ""Egyptian Social Structure"" by USHistory.org  we learn how their society was structered like a pyramid. While gods are at the top it is the phaorohs  ""who were godds in human form "" (2) who controlled the land. Next in th pyramid our the nobles and prist who controll the government ""responceble for pleasing the gods.  The middle class, (soldiers, merchants, and artisans)  were those who made and sold goodsor protected the land. The largest population i made up of farmers and slaves who  ""toiled at the discretion of the pharraohs or nobles""(11) and did almost all of the physical work.",0.12230248749256134,0.375963207228578,0.94227217433713
tensor(0.5828),"They would try to cover up spoiled meat. They said that they would put it in pickles. Then they said ""meat that was taken out of pickle would often be found sour, and how they would rub it up with soda to take away the smell"". It talked about how they would mix different meats together to make them not seem so bad. They would also put dies in  them so they would look normal. They even would put chemicals to make them smell better. Those are just a few of the ways they tried to cover up spoiled meat. ",0.5827726125717163,0.380537638762288,0.205682506482641
tensor(0.5714),"They would rub the meat with chemicals and soda to make it smell good, as well as combining the rotten meat with fresh meat. One peice of evidence the passage states is, ""old sausage that had been rejected, and that was moldy and white... would be dosed with borax and glycerin, and dumped into the hoppers""",0.5713923573493958,-0.718005416422111,0.388378742233568
tensor(0.3512),"The Third Wave developed over such a short period of time because people were treating people greater than others and it lead to things being horrible in the state. In the the article The Third Wave the aurhor states that people were not being treated equality so this led to ""horrible things in the name of the state's honor."" The aurhor also stated, how peple were showing "" a sense of superiority"" to other people. The experiemnt was ended because the students were not showing that people were shwoing off senses of superior over others. Because people were showing favortism to some people and not others, this led to horrible things happening in the state's honor.",0.3511691093444824,0.758693122515804,0.906201792815947
tensor(0.3925),"The elements needed for a true tragedy would be the downfall of a man caused by some miscalculation, should focus on one somewhat relatable storyline, and should have a definitive, shocking ending that leaves the audience stunned and in dispair. ",0.39251697063446045,-1.46874167441791,-0.356083303670371
tensor(0.2635),The pharohs were at the top of the goverment sytem who you had to please and entertain. Then it was priests and nobles who had a lot of power and helped the goverment make rules. After them it would be solider who had less power then the nobles and presists but were still power ful. Next it is the framers who made goods to help everyone live. After te farmers it is the pesants who had almost no rights. Finally it is the slaves who had almost no righst and were treated fairly they could eat but had to work harder then enyone to please the nobles and the pharohs.,0.26353520154953003,1.30142886955607,1.0821053681179
tensor(0.0896),they would rub it with soda to take away the smell and sell it as it says in  the second paragraph it also states that they would pickle it to take away the smell,0.08963107317686081,-1.50507251840997,-1.26421406546489
tensor(0.5717),"Aristotle used tragedy to develop plots in his writings. There are 3 elements of an ideal tragedy as described by Aristotle. One of these elements include imitating actions which excite pity and fear. It says this in paragraph 2,  ""It should, moreover, imitate actions which excite pity and fear, this being the distinctive mark of tragic imitation"". Another element is that it should be arranged on the complex plan rather than the simple plan. It states this in paragraph 2, ""A perfect tragedy should, as we have seen, be arranged not on the simple but on the complex plan"". The last element of an ideal tragedy is that it should have a well constructed plot that is single in its issue. It says this in paragraph 3, ""A well-constructed plot should, therefore, be single in its issue, rather than double as some maintain"". Aristotle liked to invoke human emotion in his writings and one of the ways he did this was by including these elements in his works.                  ",0.5717443227767944,1.50780512391907,0.953300395126334
tensor(0.3972),"Facrtories all over America would cover up spoiled meat in a variety of ways. They often would rub the meat with soda and various other tactics to get rid of the odor. Such as using, ""all the miracles of chemistry... pump into these the packers had a second and much stronger pickle with destroyed the odor""  (Sinclair, 2). The workers also often would douse the meat with chemicals to get rid of the mold,  or put into meat grinders where the smell won't even matter.",0.3971847891807556,0.463618598397948,0.376373871691152
tensor(0.4597),"Egyptain society was structured like a pyramid. At the yop were the gods, such as Ra, Osiris, and isis. Their leaders are called pharaohs. The paraoh appointed a cheif minister called a vizer as a supervisor. Right below the pharaoh in status were powerful nobles and priests. The soldiers fought in wars or quelled, domestic, and uprising.  Skilled workers such as physicians and craftsmen/women made up the middle class. The merchants and storekeepers.",0.45970723032951355,-1.79549080344932,-0.382272237741744
tensor(0.7007),"The structure of the ancient Egyptian system of government is well organized. Different social classes were involved in this government because they all had to pay taxes. ""Each farmer paid taxes in the form of grains, which were stored in the pharaoh’s warehouses. This grain was used to feed the people in the event of a famine.""",0.7006762623786926,0.627128228216951,-0.39331016991752
tensor(0.8768),The Jungle by Upton Sinclair is an outstanding book that outlines many of the dynamics that lead to meatpacking violations. Workers in meat processing companies would substitute better pieces for aged and unhealthy meat. Pork fat and beef waste will be processed or canned similarly to chicken. Several of these meats would be minced and made into sausages.,0.8767657279968262,-0.0425161740436652,-0.456955959104999
tensor(0.8102),"The meat packing factories would cover up spoiled meat in many disgusting ways. One of the many ways they would cover it all up is evidenced in the second paragraph stating ""the meat that was taken out of pickle would often be found sour, and how they would rub it up with soda to take away the smell"", which essentially means they would jam pack the meat with a lot of chemicals. This is just one of the many awful ways the packers would cover up the spoiled meat. ",0.810162365436554,0.663459072209011,0.514820591877002
tensor(0.7135),The Third wave developed over such a short period of time because the group made the participants feel special and that they were part of something more than themselves. The expirement ended because it was getting out of hand and it became too powerful.,0.713543176651001,0.383460058821202,-0.248807738780381
tensor(0.0989),"    They would use old pig and then still  try to  sell it under a different name so people would buy it so people wont think  it is bad or spoiled and gross¨that is, until they had been cooked and chopped fine and labeled “head cheese!”.¨",0.09887630492448807,-0.287117659597853,-0.368088174212787
tensor(0.4024),It was structured as a pyramid with pharaohs at the top slaves at the bottom Pharaos help keep society going they're gods. A Vizier was a supervisor and ensured taxes were collected they were also scribes. Under pharaohs were nobles and priests. nobles held government poles while priests had to please the gods. at the bottom were slaves and farmers.,0.40238553285598755,-0.168733888829912,0.297030624358104
tensor(0.4308)," there would be hams found spoiled, some of them with an odor so bad that a man could hardly bear to be in the room with them. To pump into these the packers had a second and much stronger pickle which destroyed the odor—a process known to the workers as “giving them thirty per cent. Jonas had told them how the meat that was taken out of pickle would often be found sour, and how they would rub it up with soda to take away the smell, and sell it to be eaten on free-lunch counters; also of all the miracles of chemistry which they performed, giving to any sort of meat, fresh or salted, whole or chopped, any color and any flavor and any odor they chose.",0.43076229095458984,-1.25674810993572,0.0030532522459118
tensor(0.3777),Because it was at a school and when something at a school is popular other kids will do it or join that group.The experiment was ended because it was getting out of hand.,0.37774384021759033,0.215294189923691,-0.890893446019654
tensor(0.4641),I think the best way they used to cover up the spoiled meat was that they used a pickle oder to take off the bad spoled meat oder,0.46414780616760254,-1.46124482282529,-1.54716321678788
tensor(0.3690),Well it basicly says that in older times there was a ranking system. Like if you were a builder you would be in the middle but if you were a slave you would be at the very bottom. But also with the ranking system that was kinda their way of government. The poeple at the top of the ranking pyramid I guess was the rulers and in the middle were people like builders and at the bottom were slaves.,0.36902153491973877,0.929809166354487,0.114334388607177
tensor(0.4946),"    At the top of the structure were the pharaoh and the vizier. The pharaoh had many different jobs, as stated in paragraph 3, like making sure their people were protected. ",0.49459871649742126,-0.674868661271524,-0.536299206438047
tensor(0.2427),"    An ideal tragedy should be arranged on a complex plan, imitate actions which invoke pity and fear, and should not follow a change of fortune brought to a man by his virtues and persistence.",0.24270099401474,-1.58911454908633,-0.511077210733313
tensor(0.1376),"chop it up into sausage, the packers had a second and much stronger pickle which destroyed the odor anddosed with borax and glycerin, and dumped into the hoppers, and made over again for home consumption.",0.1376393586397171,-1.46124482282529,-1.54716321678788
tensor(0.8122),"""The Egyptians also elevated some human beings to gods. Their leaders, called pharaohs, were believed to be gods in human form. They had absolute power over their subjects. After pharaohs died, huge stone pyramids were built as their tombs. Pharaohs were buried in chambers within the pyramids.""",0.8121578097343445,-1.46124482282529,-1.54716321678788
tensor(0.0683)," Ways you can use,cover meat is like they choped up the spoiled meat and but it in sausage then im pretty sure people wont realize it ""whenever meat was so spoiled that it could not be used for anything else, either to can it or else to chop it up into sausage."" that is my eveidence",0.06825609505176544,-0.125597133679325,-0.62764732431351
tensor(0.5197),In 1967 a teacher decided to do a experiment in order to eliminate democracy. This showed them academic skills and they were more disciplined. This ended with the teacher lying to them about them being his ginnie pigs ,0.5197155475616455,0.503832933489619,-0.0938138317174397
tensor(0.3862),The third wave developed in such a short amount of time because the was one authority figure that was able to take charge. humans are naturally compliant and when saw their peers doing it immediately followed.,0.3862265944480896,0.467502089497559,-1.00194459351196
tensor(0.4666),"The various ways that the factory would use or cover up spoiled meat would be by dosing the meat with chemical substances and dumped in the hoppers. This can be seen in paragraph three"" There was never the least attention paid to what was cut up for sausage; there would come all the way back from Europe old sausage that had been rejected, and that was moldy and white – it would be dosed with borax and glycerin, and dumped into the hoppers, and made over again for home consumption.""",0.46657735109329224,-0.715082996363196,-0.0661115030294547
tensor(0.4276),"Top government for Egyptian system were gods. They believed the pharaohs were believed to be gods in human form and they had the great power over others.  Then the pharaoh had chief minister called a vizier as the supervisor and they collected the taxes from people.  Only nobles could hold government positions.  then the soldiers supervised peasants,farmers, slaves to build building structures like pyramids and palaces. ""Skilled workers such as physicians and craftsmen/women made up the middle class. Craftsmen made and sold jewelry, pottery, papyrus products, tools, and other useful things.""",0.4275807738304138,-0.475298318067059,1.16770453103652
